client_id,date,sex,age,car,car_type,decline_app_cnt,score_bki,bki_request_cnt,region_rating,income,foreign_passport,default
7472,14-01-2014,0,43,0,0,0,-2.1042109,0,80,110000,1,0
44006,20-02-2014,0,43,1,1,0,-1.85528702,3,40,16000,0,0
39214,15-02-2014,0,52,0,0,0,-1.86828948,2,70,25000,0,0
44034,20-02-2014,1,32,0,0,0,-2.21918557,5,40,35000,0,0
100123,17-04-2014,0,34,0,0,0,-1.17013264,4,50,15000,0,0
12635,20-01-2014,1,43,0,0,0,-2.07717188,4,40,40000,1,0
94144,10-04-2014,0,44,0,0,0,-1.7796263,1,70,24000,0,0
13166,20-01-2014,0,21,0,0,0,-2.02664006,1,70,25000,0,0
36205,12-02-2014,1,26,0,0,0,-1.71619731,1,50,30000,1,0
84511,01-04-2014,0,43,1,0,0,-1.7361955000000002,0,50,12000,0,0
2093,07-01-2014,1,29,1,1,1,-0.59429729,1,40,30000,0,1
65012,14-03-2014,0,30,1,1,3,-1.92082293,2,50,36000,0,1
99376,16-04-2014,0,24,0,0,0,-1.41072832,4,70,40000,1,1
96294,12-04-2014,1,55,1,1,0,-2.09909541,5,50,120000,0,0
9745,17-01-2014,0,40,0,0,0,-2.48857979,3,50,15000,0,0
74896,22-03-2014,1,29,0,0,7,-1.70591091,4,50,25000,0,1
61043,10-03-2014,0,41,0,0,0,-1.33552004,4,40,18000,0,0
34026,10-02-2014,0,41,1,1,0,-0.56036295,12,60,72000,0,0
96482,13-04-2014,1,31,0,0,0,-3.08181386,2,40,25000,0,0
61349,11-03-2014,1,22,0,0,3,-1.83339104,0,40,30000,0,0
57387,06-03-2014,0,27,0,0,1,-1.77005243,1,50,30000,0,1
26700,03-02-2014,0,38,0,0,0,-1.43232288,2,50,20000,1,1
4006,10-01-2014,1,44,0,0,0,-2.87389937,0,50,20000,0,0
24293,31-01-2014,0,32,0,0,0,-1.77822604,3,50,18000,1,0
32859,09-02-2014,0,58,0,0,0,-2.44634429,2,40,10000,1,0
41196,17-02-2014,1,38,1,0,0,-2.19606744,0,40,20000,0,0
86572,03-04-2014,0,58,0,0,0,-2.41093775,1,50,6500,0,0
90329,07-04-2014,1,68,0,0,0,-2.02410005,2,80,35000,0,0
59570,08-03-2014,0,58,0,0,0,-1.56929179,3,50,12000,0,0
10883,18-01-2014,0,38,1,1,0,-2.12642941,1,60,100000,1,0
70093,18-03-2014,1,33,0,0,0,-2.43847607,2,50,35000,0,0
100402,17-04-2014,1,45,0,0,0,-1.52699537,3,50,27000,0,0
64717,13-03-2014,0,24,0,0,0,-1.52674983,4,50,32000,0,0
33479,10-02-2014,0,36,0,0,0,-1.70320276,2,80,25000,1,0
47807,24-02-2014,0,50,0,0,1,-2.26885159,2,40,17000,0,0
53565,02-03-2014,1,37,0,0,1,-1.61277283,4,50,20000,0,0
42311,18-02-2014,0,40,1,0,0,-2.36311421,4,40,35000,0,0
84990,01-04-2014,1,42,1,1,0,-1.38713729,3,80,60000,1,0
93108,09-04-2014,0,33,0,0,1,-1.5751148,3,80,32000,0,0
105902,24-04-2014,0,33,1,1,0,-1.86631239,3,40,20000,0,0
28579,04-02-2014,1,28,1,0,2,-1.99062386,1,80,40000,0,1
2630,08-01-2014,0,45,1,0,0,-1.79407282,0,50,60000,0,0
108581,28-04-2014,1,31,1,0,0,-1.97115368,1,40,15000,0,0
48028,25-02-2014,0,41,0,0,0,-2.44162556,0,50,30000,0,0
72143,20-03-2014,1,53,0,0,0,-2.3250916,2,40,25000,0,0
14163,21-01-2014,0,46,0,0,0,-2.12817381,4,50,20000,0,0
32624,08-02-2014,0,34,0,0,5,-2.11753024,0,50,15000,0,0
3788,09-01-2014,1,27,0,0,2,-0.98674616,2,40,35000,0,0
47917,25-02-2014,1,32,0,0,0,-1.72963285,2,50,90000,0,0
6697,14-01-2014,0,30,0,0,0,-2.18601059,3,50,18000,0,0
20415,28-01-2014,0,46,0,0,0,-2.51465025,0,60,12000,0,0
85083,01-04-2014,0,37,0,0,0,-1.32081205,3,80,50000,0,1
69772,18-03-2014,0,35,0,0,0,-1.76164063,1,50,32000,0,0
78300,26-03-2014,0,60,0,0,1,-2.07735647,2,50,27500,0,0
69159,17-03-2014,0,44,0,0,0,-2.01814496,0,80,40000,0,0
41817,18-02-2014,0,28,1,0,2,-0.94214644,0,40,35000,0,0
41654,18-02-2014,0,56,0,0,0,-1.96952929,2,80,25850,0,0
77728,25-03-2014,0,31,0,0,0,-1.54158976,0,40,20000,0,1
30310,06-02-2014,0,52,0,0,0,-1.53511671,1,50,100000,0,0
75162,22-03-2014,1,43,1,0,0,-1.74609629,0,60,60000,0,0
56936,05-03-2014,0,47,0,0,0,-1.283149,6,50,20000,0,1
5461,12-01-2014,1,44,0,0,0,-1.83904568,1,40,25000,0,0
71600,19-03-2014,1,28,0,0,3,-1.49846441,2,50,35000,0,0
61400,11-03-2014,1,29,1,1,0,-1.73760547,2,50,20000,0,0
106294,25-04-2014,0,59,0,0,2,-0.52321525,4,40,30000,0,0
29383,05-02-2014,0,24,0,0,0,-1.77644197,5,80,20000,0,0
25646,01-02-2014,0,53,0,0,0,-2.50876652,0,50,30000,0,0
29324,05-02-2014,0,38,0,0,0,-1.46720322,1,40,9000,0,0
21335,28-01-2014,0,32,0,0,1,-1.9623904,3,80,25000,1,0
86824,03-04-2014,0,21,1,1,0,-1.6141926000000002,0,80,45000,0,0
103162,21-04-2014,1,37,0,0,0,-2.11437299,2,50,15000,0,0
96014,12-04-2014,0,37,0,0,0,-1.6905093,1,70,35000,1,0
225,02-01-2014,0,28,0,0,0,-1.50830108,3,60,70000,1,0
57042,05-03-2014,0,63,0,0,0,-1.90496743,1,70,19000,0,0
46197,22-02-2014,0,30,0,0,0,-2.00638413,0,40,15000,0,1
33939,10-02-2014,0,22,0,0,0,-1.92704184,0,50,30000,0,0
4280,10-01-2014,0,34,0,0,0,-1.52493185,0,50,8000,0,0
80727,28-03-2014,1,27,1,0,0,-1.30754154,1,50,40000,0,0
31945,07-02-2014,0,34,1,1,0,-1.58148625,0,50,42000,0,0
46956,24-02-2014,1,39,0,0,0,-2.56406477,0,50,20000,0,1
93645,09-04-2014,1,37,1,1,1,-1.91095649,4,80,230000,0,0
3525,09-01-2014,1,55,0,0,0,-0.52383024,0,50,100000,0,0
92292,08-04-2014,1,24,0,0,0,-1.32500982,1,60,28000,0,0
106247,25-04-2014,0,37,0,0,1,-2.01887094,3,50,25000,0,0
96496,13-04-2014,1,33,0,0,0,-2.40613636,1,40,25000,0,0
22550,29-01-2014,0,64,0,0,0,-2.65282532,2,60,10000,0,0
45506,21-02-2014,0,31,0,0,0,-2.30686118,5,80,45000,1,0
43581,20-02-2014,1,26,0,0,0,-2.17662589,1,50,70000,0,0
94158,10-04-2014,0,40,0,0,0,-2.28777149,1,60,30000,0,0
53870,03-03-2014,1,32,0,0,1,-1.94946156,3,50,60000,0,0
48404,25-02-2014,1,22,0,0,0,-0.62690939,1,50,35000,0,0
77852,25-03-2014,1,24,1,0,0,-2.46859252,1,50,17100,0,1
101081,18-04-2014,0,55,0,0,0,-2.20111307,0,50,38000,0,0
109412,30-04-2014,0,51,0,0,0,-1.72253783,3,50,16000,0,1
101435,18-04-2014,1,51,1,0,0,-2.51853519,1,50,25000,0,0
84971,01-04-2014,0,37,0,0,2,-1.66396763,3,80,80000,0,0
29092,05-02-2014,1,39,0,0,0,-1.91951468,1,60,40000,1,1
82461,30-03-2014,0,32,0,0,0,-1.30445586,3,50,35000,0,1
48495,25-02-2014,1,24,0,0,0,-1.40572512,1,50,25000,0,0
24216,31-01-2014,0,26,0,0,0,-1.79829329,1,40,12000,0,0
63343,12-03-2014,0,53,0,0,0,-2.24529877,3,80,80000,0,0
15888,23-01-2014,0,48,0,0,0,-1.62152513,3,40,30000,0,0
62660,12-03-2014,0,57,0,0,0,-1.44679599,5,40,13000,0,0
98136,15-04-2014,0,57,0,0,0,-1.46004378,5,80,21000,0,0
64522,13-03-2014,1,39,1,1,0,-2.33218667,4,60,50000,0,0
85768,02-04-2014,1,45,1,1,0,-1.82370837,0,70,90000,1,0
76249,24-03-2014,1,51,1,1,0,-2.47272495,5,80,60000,1,0
47827,24-02-2014,1,40,1,1,0,-1.93973864,2,50,50000,0,0
102014,19-04-2014,0,37,0,0,0,-1.72028212,0,70,50000,0,1
84205,01-04-2014,1,26,0,0,2,-1.19541462,2,80,55000,0,0
22931,30-01-2014,1,31,0,0,0,-1.56735569,1,80,50000,0,0
55173,04-03-2014,1,37,0,0,0,-1.875589,3,50,18000,0,1
48953,25-02-2014,0,55,0,0,0,-1.89651813,1,50,12000,0,0
82588,31-03-2014,0,29,1,0,2,-1.67290845,4,50,30000,0,1
92213,08-04-2014,0,23,0,0,0,-1.97866938,1,50,27000,0,0
41080,17-02-2014,1,26,0,0,0,-2.8510921,1,60,70000,0,0
8600,16-01-2014,0,55,1,1,0,-2.30460258,1,80,60000,1,0
75649,23-03-2014,0,57,0,0,0,-1.0490153,1,80,30000,1,0
7656,15-01-2014,0,35,0,0,0,-1.76214561,0,60,15000,0,0
39882,16-02-2014,1,39,1,0,0,-1.98272583,0,70,50000,1,0
87707,04-04-2014,0,55,1,1,0,-1.62590649,1,60,35000,0,0
15993,23-01-2014,0,50,0,0,0,-1.33593717,1,50,15000,0,0
84969,01-04-2014,0,43,0,0,1,-1.33325134,2,40,30000,0,0
25616,01-02-2014,1,57,1,1,0,-2.08187953,4,70,13000,1,0
63384,12-03-2014,0,49,0,0,1,-1.60750413,3,50,15000,0,0
103948,22-04-2014,0,47,0,0,0,-1.65369871,2,40,24000,0,1
5169,11-01-2014,0,59,0,0,0,-2.37658526,2,50,45000,0,0
15131,22-01-2014,1,34,1,0,0,-2.72024809,1,50,50000,1,0
81392,29-03-2014,0,53,0,0,0,-2.66836974,2,50,8000,0,0
109672,30-04-2014,0,24,1,0,0,-1.95992297,3,60,36000,0,0
55624,04-03-2014,1,61,0,0,0,-1.91960084,3,50,19000,0,0
64535,13-03-2014,0,35,0,0,0,-2.00265023,3,50,22000,0,0
38785,14-02-2014,0,29,1,0,0,-1.19329216,0,40,14000,0,0
2678,08-01-2014,1,47,0,0,1,-1.86061398,1,40,45000,0,1
82832,31-03-2014,0,52,0,0,0,-1.34539599,7,50,15000,0,0
71563,19-03-2014,1,44,1,1,0,-2.72284671,0,50,55000,0,0
99834,17-04-2014,0,27,0,0,0,-1.65891169,0,40,16000,0,0
11143,18-01-2014,0,56,0,0,0,-2.22500363,1,80,70000,1,0
63501,12-03-2014,1,32,1,1,1,-1.81352087,6,60,55000,0,0
73042,20-03-2014,0,31,0,0,0,-2.3767083,0,50,22000,0,0
62447,11-03-2014,0,51,0,0,0,-1.9194375,6,50,16000,0,1
8800,16-01-2014,0,25,0,0,0,-1.38334827,2,80,27000,0,1
66741,15-03-2014,0,34,0,0,0,-1.71419888,0,50,15000,0,0
60889,10-03-2014,0,51,0,0,0,-2.29557723,3,40,50000,0,0
47221,24-02-2014,0,29,1,0,0,-1.7714633000000002,0,60,7500,0,0
16022,23-01-2014,1,32,0,0,0,-1.31071512,3,40,65000,0,0
49441,26-02-2014,1,27,0,0,0,-2.30002953,0,70,45000,0,0
107666,27-04-2014,1,31,0,0,1,-2.41172241,5,40,30000,0,0
104970,23-04-2014,0,25,0,0,0,-2.1042109,0,60,28000,0,0
3216,09-01-2014,0,50,1,1,0,-2.21607059,1,40,17400,0,0
28690,04-02-2014,0,52,0,0,0,-0.97912526,2,70,45000,1,0
77590,25-03-2014,1,28,1,1,0,-1.80957326,3,80,70000,0,0
53844,03-03-2014,0,54,0,0,0,-2.78166903,0,80,20000,1,0
74253,21-03-2014,1,48,0,0,3,-1.90237016,5,80,45000,0,0
109316,30-04-2014,0,54,0,0,0,-2.51697306,0,50,20000,0,0
48213,25-02-2014,1,28,0,0,0,-1.47834686,3,40,40000,0,1
63694,13-03-2014,0,40,0,0,0,-1.56078231,2,50,30000,0,0
34581,11-02-2014,0,43,0,0,0,-1.4966946,1,50,15000,0,0
41294,17-02-2014,0,37,0,0,0,-1.80873797,1,70,40000,0,0
73027,20-03-2014,0,48,0,0,0,-1.93980384,6,50,25000,0,0
43609,20-02-2014,1,27,0,0,0,-1.50964315,5,60,27000,0,0
44194,20-02-2014,0,21,1,0,0,-1.74631353,2,50,22000,0,0
18875,26-01-2014,0,45,0,0,0,-2.48228064,0,50,11200,0,0
87000,03-04-2014,0,52,0,0,0,-1.89035658,0,80,50000,0,0
79526,27-03-2014,0,39,0,0,0,-2.79956287,5,50,23000,0,0
16806,24-01-2014,0,46,0,0,0,-2.09923563,2,40,14000,0,0
61651,11-03-2014,1,47,0,0,0,-2.50500516,1,80,40000,1,0
52123,28-02-2014,0,67,0,0,0,-2.99629,0,50,9500,0,0
106111,25-04-2014,1,44,1,0,0,-2.00440992,2,60,35000,0,1
38590,14-02-2014,0,63,0,0,0,-1.50127927,2,50,15000,0,1
97789,14-04-2014,1,37,0,0,0,-2.22934999,2,60,30000,0,0
15898,23-01-2014,0,52,0,0,0,-2.88693403,2,50,7000,0,0
41859,18-02-2014,1,54,0,0,0,-2.28590958,4,40,54000,0,0
12962,20-01-2014,1,25,0,0,0,-1.61129283,5,40,50000,0,0
14687,22-01-2014,1,25,1,0,0,-2.0444411,0,60,35000,0,0
70904,19-03-2014,1,50,1,1,0,-2.16460906,0,80,68000,1,0
89585,06-04-2014,1,21,0,0,0,-2.06094919,0,50,16000,0,1
107087,26-04-2014,1,51,0,0,0,-1.47341059,3,50,70000,1,0
86382,02-04-2014,0,53,0,0,0,-2.35535413,1,70,50000,0,0
35823,12-02-2014,0,33,0,0,0,-1.97910894,1,60,20000,0,1
37295,13-02-2014,1,27,0,0,0,-1.26143529,3,80,34700,0,0
9312,16-01-2014,0,40,0,0,0,-1.71992289,2,50,25000,0,0
40406,17-02-2014,1,63,0,0,0,-2.07943716,0,40,6400,0,0
84839,01-04-2014,0,34,0,0,0,-2.34099342,2,50,35000,0,0
56743,05-03-2014,0,39,0,0,0,-1.90636555,1,40,22000,0,0
85587,02-04-2014,0,48,0,0,0,-2.54935484,0,40,40000,0,0
22034,29-01-2014,1,38,1,1,0,-1.27975112,3,40,50000,0,1
36655,12-02-2014,0,24,1,0,0,-1.24407867,1,50,25000,0,0
62196,11-03-2014,1,52,0,0,0,-2.60682491,0,50,77000,0,0
70653,18-03-2014,1,30,1,0,0,-2.27572674,0,50,38000,0,0
20452,28-01-2014,1,56,1,1,0,-1.84503932,2,50,15000,0,0
101995,19-04-2014,0,32,0,0,0,-1.80719297,3,40,17000,0,0
3855,10-01-2014,0,60,0,0,0,-2.14007297,2,50,32000,0,0
19720,27-01-2014,1,49,0,0,0,-1.28378426,4,50,30000,1,0
57128,05-03-2014,1,31,0,0,0,-2.2240264,0,40,30000,0,0
84256,01-04-2014,0,27,0,0,0,-1.34592508,0,80,50000,0,0
18545,26-01-2014,1,48,1,1,0,-2.54471687,3,70,35000,0,0
74144,21-03-2014,0,38,0,0,0,-1.55279407,4,50,30000,1,0
13460,21-01-2014,0,28,0,0,0,-2.23285713,3,40,26000,0,0
24329,31-01-2014,0,62,0,0,0,-1.52519943,3,40,10000,0,1
77134,25-03-2014,1,66,1,0,0,-2.5204813,1,50,102000,0,0
1405,05-01-2014,1,35,1,1,0,-2.53415703,2,70,60000,1,0
102288,19-04-2014,1,27,1,1,0,-1.85287702,4,50,35000,1,0
78526,26-03-2014,0,52,0,0,0,-1.96257817,6,60,15000,0,0
86342,02-04-2014,0,54,1,1,0,-1.68162489,2,40,100000,0,0
6201,13-01-2014,1,23,1,0,0,-0.90777862,0,70,30000,1,0
18144,25-01-2014,0,59,0,0,0,-2.24834274,0,40,10000,0,0
75866,24-03-2014,1,54,0,0,0,-3.24278264,0,50,30000,0,0
84886,01-04-2014,1,64,0,0,0,-2.45645088,11,60,25000,0,1
46311,22-02-2014,1,33,0,0,1,-1.96653205,1,50,100000,0,0
80479,28-03-2014,0,53,0,0,0,-2.32029089,1,50,50000,0,0
51599,28-02-2014,1,49,0,0,0,-1.72917814,1,50,30000,0,0
59243,07-03-2014,0,30,0,0,0,-1.93377207,2,60,41000,0,0
79894,28-03-2014,0,52,0,0,0,-1.33091948,0,50,15000,0,0
92749,09-04-2014,0,49,1,1,0,-3.23166106,6,50,35000,0,0
35639,11-02-2014,1,24,0,0,1,-1.69212758,3,50,31000,1,1
65191,14-03-2014,0,33,0,0,1,-1.57805936,1,40,20000,0,0
89090,05-04-2014,0,49,0,0,0,-1.30255222,2,40,25000,0,0
62998,12-03-2014,0,43,0,0,0,-2.69205175,0,80,50000,1,0
38529,14-02-2014,0,24,1,0,1,-1.91884712,3,60,20000,0,0
107057,26-04-2014,0,47,1,0,0,-1.51530583,6,60,40000,0,0
49500,26-02-2014,1,24,0,0,1,-1.96497719,1,40,40000,0,0
90588,07-04-2014,0,42,0,0,0,-1.88249023,0,80,45000,0,0
23532,30-01-2014,0,47,0,0,0,-2.1754658,1,50,13000,0,0
66347,15-03-2014,1,35,1,0,0,-1.78782873,0,20,40000,0,0
71170,19-03-2014,1,42,0,0,0,-2.32175413,1,50,25000,1,0
70577,18-03-2014,0,51,0,0,0,-2.02999334,3,50,15000,0,0
92809,09-04-2014,0,58,0,0,0,-1.68565925,0,50,26000,1,0
48853,25-02-2014,1,23,0,0,1,-1.40284313,1,70,40000,1,0
25076,31-01-2014,1,34,1,1,0,-2.57878134,3,60,80000,1,0
108084,28-04-2014,1,49,0,0,0,-1.63850076,1,80,40000,0,0
109156,29-04-2014,0,38,1,1,0,-2.47063651,2,60,70000,0,0
44422,20-02-2014,1,29,1,1,3,-1.54895929,7,60,100000,1,0
5740,12-01-2014,0,23,0,0,4,-2.70844547,1,60,25000,0,0
22476,29-01-2014,1,57,0,0,1,-1.45647581,0,40,20000,0,0
96982,14-04-2014,0,56,1,1,1,-1.21251901,7,50,160000,0,0
68673,17-03-2014,0,23,0,0,0,-1.13205546,1,60,16000,0,0
81057,29-03-2014,0,27,0,0,0,-2.02209716,2,60,25000,0,1
22068,29-01-2014,1,38,1,0,0,-2.58278576,2,60,16000,0,0
38074,14-02-2014,1,35,0,0,1,-0.96674689,0,40,36000,0,1
84782,01-04-2014,0,54,0,0,0,-2.23658719,2,50,10000,1,0
76932,24-03-2014,1,46,1,1,0,-1.72704931,2,80,70000,0,0
19763,27-01-2014,1,26,1,1,2,-2.01547816,1,50,30000,0,1
84033,01-04-2014,1,36,1,1,0,-1.94346495,2,80,70000,0,0
4599,10-01-2014,1,31,0,0,0,-2.07608287,1,40,25000,0,0
64122,13-03-2014,0,41,0,0,0,-2.60201319,2,50,45000,0,0
2152,07-01-2014,1,39,0,0,0,-2.10379162,1,40,17000,0,0
16498,23-01-2014,0,29,0,0,0,-1.78094987,2,50,35000,0,0
18302,25-01-2014,0,45,0,0,0,-1.82410441,6,70,110000,0,0
99521,16-04-2014,1,38,0,0,0,-2.16192432,5,50,55000,0,0
40941,17-02-2014,0,30,0,0,0,-0.89412521,4,80,70000,0,0
98094,15-04-2014,1,48,1,0,0,-2.49260484,3,50,60000,0,0
106512,25-04-2014,0,42,0,0,0,-2.25773785,0,80,20000,0,0
47738,24-02-2014,0,46,1,1,0,-1.62496683,0,60,80000,0,0
86005,02-04-2014,0,34,0,0,0,-1.415255,2,60,35000,0,0
4829,11-01-2014,0,47,1,1,0,-1.91797853,1,50,70000,1,0
25796,01-02-2014,1,51,0,0,0,-2.01593872,0,60,15000,0,0
68521,17-03-2014,1,37,1,1,0,-1.25732508,1,80,25000,1,0
47125,24-02-2014,0,30,1,1,0,-1.36972384,0,70,50000,0,0
91486,08-04-2014,0,32,0,0,1,-1.97768691,0,50,20000,0,1
65128,14-03-2014,0,29,1,1,0,-1.70532329,1,70,36500,0,0
2881,09-01-2014,0,23,0,0,0,-2.63177652,0,50,10000,0,0
102378,19-04-2014,0,63,0,0,0,-2.13562854,0,70,10000,0,0
61391,11-03-2014,1,28,0,0,0,-2.60029483,0,50,20000,0,0
30697,06-02-2014,1,47,0,0,0,-1.65415928,0,70,30000,0,0
77729,25-03-2014,0,62,0,0,0,-2.20694182,4,70,9460,0,0
88849,05-04-2014,1,45,1,0,3,-1.02760455,2,80,60000,1,0
56316,05-03-2014,1,32,1,1,0,-2.31000236,3,60,110000,0,1
2532,08-01-2014,1,24,0,0,3,-0.92978072,3,70,50000,0,1
14158,21-01-2014,0,48,0,0,0,-2.20543816,1,80,22000,1,0
24439,31-01-2014,1,23,0,0,0,-1.64300488,2,60,35000,0,0
93943,10-04-2014,0,51,0,0,0,-1.56730593,2,80,18000,0,0
31840,07-02-2014,1,22,1,0,0,-1.15764578,0,50,24000,0,0
1998,07-01-2014,1,31,1,1,0,-2.10634987,1,40,25000,0,0
74310,21-03-2014,1,50,1,0,0,-2.41850463,0,50,15000,0,0
86962,03-04-2014,1,50,1,0,0,-1.56848444,0,80,60000,0,0
63530,12-03-2014,1,46,1,1,0,-2.04674447,1,50,40000,0,0
93874,10-04-2014,0,40,0,0,0,-2.02294518,3,50,13000,0,0
57298,05-03-2014,0,44,0,0,0,-1.98560386,0,60,17000,0,1
35551,11-02-2014,1,26,0,0,0,-1.69495463,2,60,20000,0,0
7851,15-01-2014,0,21,0,0,0,-2.1042109,0,70,30000,0,0
49786,26-02-2014,0,25,0,0,0,-2.30371169,4,50,15000,0,0
26950,03-02-2014,0,31,0,0,0,-2.80303621,2,80,30000,0,0
44317,20-02-2014,0,36,1,1,0,-1.99506473,0,40,70000,0,0
27203,03-02-2014,0,48,0,0,0,-1.63550688,2,40,16000,0,0
33057,09-02-2014,1,29,0,0,0,-1.74583192,1,60,25000,0,0
5988,13-01-2014,1,28,1,1,0,-2.16347251,4,40,90000,0,0
73164,20-03-2014,0,23,0,0,0,-1.85796484,3,50,15000,0,0
93803,10-04-2014,0,43,0,0,3,-1.96553206,2,60,40000,0,0
28219,04-02-2014,0,46,0,0,0,-2.34203462,8,70,45000,0,0
73506,21-03-2014,1,34,1,1,2,-1.68042427,34,50,40000,0,0
65872,14-03-2014,1,28,0,0,0,-2.01251871,2,80,30000,0,1
29059,05-02-2014,0,58,0,0,0,-1.22406355,9,80,112000,0,1
66338,15-03-2014,1,52,0,0,0,-2.26638046,4,50,20000,0,0
70451,18-03-2014,1,55,1,0,0,-1.5181696000000002,3,60,17000,0,0
107064,26-04-2014,0,53,0,0,0,-1.83184042,0,50,30000,0,0
91922,08-04-2014,0,34,0,0,0,-2.23730776,0,50,22000,0,0
457,03-01-2014,0,47,1,0,1,-1.79696227,1,80,28000,0,0
62453,11-03-2014,0,42,0,0,0,-1.97601667,2,40,20000,0,0
83832,31-03-2014,1,40,1,0,0,-1.64538086,3,70,65000,0,0
55001,04-03-2014,0,38,0,0,0,-1.38100556,0,50,20000,0,1
97792,14-04-2014,0,60,0,0,0,-0.89874845,2,70,25000,1,0
96221,12-04-2014,0,29,0,0,0,-1.79153198,2,40,12000,0,1
102883,21-04-2014,0,30,0,0,0,-2.27346541,1,50,20000,0,0
86569,03-04-2014,0,59,0,0,1,-2.41364531,2,60,40000,0,1
62860,12-03-2014,1,55,0,0,1,-1.95113975,2,80,30000,0,0
62693,12-03-2014,0,33,0,0,0,-2.08884733,2,60,20000,0,0
98204,15-04-2014,0,54,0,0,0,-2.07298726,0,60,9800,0,0
98522,15-04-2014,0,67,0,0,0,-1.98678115,6,50,21000,0,0
15321,22-01-2014,0,50,0,0,0,-2.22772183,2,50,18000,0,0
73062,20-03-2014,0,33,1,1,0,-2.32205481,1,70,100000,0,0
88757,05-04-2014,1,34,1,0,0,-1.87024861,0,80,50000,0,0
104414,22-04-2014,1,65,0,0,0,-2.02410005,2,60,12800,0,0
12971,20-01-2014,0,53,0,0,0,-2.77228083,0,40,26500,0,0
41193,17-02-2014,0,61,0,0,0,-3.19092868,1,50,10000,0,0
79857,27-03-2014,0,30,1,1,0,-2.70034812,0,60,40000,0,0
55807,04-03-2014,0,27,0,0,0,-2.5169633,3,50,11000,0,0
39244,15-02-2014,1,28,0,0,0,-2.23663164,8,40,17000,0,1
99104,16-04-2014,1,43,1,0,0,-2.31036416,2,60,60000,1,0
36198,12-02-2014,0,35,0,0,0,-2.1627752,0,50,15000,0,0
33982,10-02-2014,0,26,0,0,0,-1.93776137,4,50,16000,0,0
94463,10-04-2014,0,26,0,0,0,-1.45552248,1,80,25000,0,0
66841,15-03-2014,1,30,0,0,0,-2.5166477,1,60,25000,0,0
42329,18-02-2014,0,36,0,0,0,-1.64232581,1,50,45000,1,0
50039,26-02-2014,0,53,0,0,0,-1.44348252,0,50,15000,0,0
97156,14-04-2014,1,23,0,0,1,-1.98027934,1,50,30000,0,0
45386,21-02-2014,1,31,0,0,0,-1.36615664,4,60,33800,0,0
837,04-01-2014,1,45,0,0,0,-1.90586486,0,80,50000,1,0
54652,03-03-2014,0,54,0,0,0,-2.23715401,2,50,16000,0,0
104165,22-04-2014,0,49,0,0,0,-1.70876256,2,70,25000,0,0
64164,13-03-2014,0,53,0,0,0,-1.7293968000000002,3,40,50000,0,0
27368,03-02-2014,0,26,0,0,4,-0.82843048,1,60,15000,0,1
14231,21-01-2014,0,56,0,0,1,-1.767311,6,40,19000,0,0
37962,14-02-2014,1,42,0,0,0,-2.81290562,1,80,60000,0,0
20211,27-01-2014,0,62,1,0,0,-1.94148542,2,60,120000,1,0
59210,07-03-2014,0,60,0,0,0,-0.71060337,5,60,15000,0,0
15463,22-01-2014,0,59,0,0,0,-1.72717073,5,40,10000,0,0
57522,06-03-2014,0,62,0,0,0,-1.31969459,5,50,10000,0,1
72621,20-03-2014,1,54,0,0,0,-1.89486224,4,40,28000,0,1
85254,02-04-2014,1,26,0,0,2,-2.29463505,0,40,25000,0,1
58752,07-03-2014,0,37,0,0,0,-2.68408621,0,50,20000,0,0
45142,21-02-2014,1,36,1,1,0,0.16854933,0,20,20000,0,1
33154,09-02-2014,1,45,0,0,0,-2.00013321,0,40,30000,0,0
99716,16-04-2014,1,55,1,1,0,-1.64514789,1,40,35000,1,0
89762,06-04-2014,1,54,0,0,0,-1.63414073,0,50,20000,0,0
62963,12-03-2014,0,45,0,0,0,-2.14346755,0,70,30000,0,0
86904,03-04-2014,0,42,0,0,0,-1.48315699,3,40,15000,0,0
55136,04-03-2014,0,44,1,0,0,-1.83250645,0,40,10000,0,0
32054,07-02-2014,0,32,0,0,0,-2.33476441,4,70,45000,0,0
26639,02-02-2014,0,44,1,1,0,-2.80151015,0,80,70000,0,0
94346,10-04-2014,1,44,0,0,0,-2.24794995,1,60,38000,0,0
68978,17-03-2014,0,68,0,0,0,-1.96509324,1,50,34000,0,0
47265,24-02-2014,0,30,0,0,0,-2.56561687,0,40,40000,0,0
83702,31-03-2014,0,39,0,0,1,-1.29415441,2,50,20400,0,1
86075,02-04-2014,0,38,0,0,4,-1.86154857,4,70,25000,0,0
104034,22-04-2014,0,38,0,0,1,-1.96785911,0,40,15000,0,0
9545,16-01-2014,1,24,1,1,0,-1.46025289,1,80,50000,1,0
16267,23-01-2014,1,50,0,0,0,-1.3773021,2,50,40000,0,0
62460,11-03-2014,0,38,0,0,0,-1.83340265,1,50,18000,0,0
102452,20-04-2014,1,36,0,0,1,-1.36008525,1,50,25000,0,0
4918,11-01-2014,1,57,0,0,0,-2.18611514,0,40,10000,0,0
33098,09-02-2014,0,28,1,1,1,-1.33589649,3,70,30000,0,0
18178,25-01-2014,1,36,1,0,0,-2.53172105,2,80,60000,0,0
11924,19-01-2014,0,32,0,0,0,-0.91675011,0,80,70000,0,0
16568,23-01-2014,1,44,0,0,0,-2.58810759,0,80,5000,0,0
11273,18-01-2014,0,39,1,1,0,-0.92875626,0,50,60000,0,0
